"bdgt_id","dma1_name","chan1_name","client_id","chan1_id","dma1_id","week_id","percent_max","sp_max_h","sp_min_h"
"195_1_19",NULL,NULL,25,195,1,19,NULL,NULL,NULL
"195_1_2",NULL,NULL,25,195,1,2,NULL,NULL,NULL
"195_1_20",NULL,NULL,25,195,1,20,NULL,NULL,NULL
"195_1_21",NULL,NULL,25,195,1,21,NULL,NULL,NULL
"195_1_22",NULL,NULL,25,195,1,22,NULL,NULL,NULL
"195_1_23",NULL,NULL,25,195,1,23,NULL,NULL,NULL
"195_1_24",NULL,NULL,25,195,1,24,NULL,NULL,NULL
"195_1_25",NULL,NULL,25,195,1,25,NULL,NULL,NULL
"195_1_26",NULL,NULL,25,195,1,26,NULL,NULL,NULL
"195_1_27",NULL,NULL,25,195,1,27,NULL,NULL,NULL
"195_1_28",NULL,NULL,25,195,1,28,NULL,NULL,NULL
"195_1_29",NULL,NULL,25,195,1,29,NULL,NULL,NULL
"195_1_3",NULL,NULL,25,195,1,3,NULL,NULL,NULL
"195_1_30",NULL,NULL,25,195,1,30,NULL,NULL,NULL
"195_1_31",NULL,NULL,25,195,1,31,NULL,NULL,NULL
"195_1_32",NULL,NULL,25,195,1,32,NULL,NULL,NULL
"195_1_33",NULL,NULL,25,195,1,33,NULL,NULL,NULL
"195_1_34",NULL,NULL,25,195,1,34,NULL,NULL,NULL
"195_1_35",NULL,NULL,25,195,1,35,NULL,NULL,NULL
"195_1_36",NULL,NULL,25,195,1,36,NULL,NULL,NULL
"195_1_37",NULL,NULL,25,195,1,37,NULL,NULL,NULL
"195_1_38",NULL,NULL,25,195,1,38,NULL,NULL,NULL
"195_1_39",NULL,NULL,25,195,1,39,NULL,NULL,NULL
"195_1_4",NULL,NULL,25,195,1,4,NULL,NULL,NULL
"195_1_40",NULL,NULL,25,195,1,40,NULL,NULL,NULL
"195_1_41",NULL,NULL,25,195,1,41,NULL,NULL,NULL
"195_1_42",NULL,NULL,25,195,1,42,NULL,NULL,NULL
"195_1_43",NULL,NULL,25,195,1,43,NULL,NULL,NULL
"195_1_44",NULL,NULL,25,195,1,44,NULL,NULL,NULL
"195_1_45",NULL,NULL,25,195,1,45,NULL,NULL,NULL
"195_1_46",NULL,NULL,25,195,1,46,NULL,NULL,NULL
"195_1_47",NULL,NULL,25,195,1,47,NULL,NULL,NULL
"195_1_48",NULL,NULL,25,195,1,48,NULL,NULL,NULL
"195_1_49",NULL,NULL,25,195,1,49,NULL,NULL,NULL
"195_1_5",NULL,NULL,25,195,1,5,NULL,NULL,NULL
"195_1_50",NULL,NULL,25,195,1,50,NULL,NULL,NULL
"195_1_51",NULL,NULL,25,195,1,51,NULL,NULL,NULL
"195_1_52",NULL,NULL,25,195,1,52,NULL,NULL,NULL
"195_1_53",NULL,NULL,25,195,1,53,NULL,NULL,NULL
"195_1_6",NULL,NULL,25,195,1,6,NULL,NULL,NULL
"195_1_7",NULL,NULL,25,195,1,7,NULL,NULL,NULL
"195_1_8",NULL,NULL,25,195,1,8,NULL,NULL,NULL
"195_1_9",NULL,NULL,25,195,1,9,NULL,NULL,NULL
"196_1_0",NULL,NULL,25,196,1,0,NULL,NULL,NULL
"196_1_1",NULL,NULL,25,196,1,1,NULL,NULL,NULL
"196_1_10",NULL,NULL,25,196,1,10,NULL,NULL,NULL
"196_1_11",NULL,NULL,25,196,1,11,NULL,NULL,NULL
"196_1_12",NULL,NULL,25,196,1,12,NULL,NULL,NULL
"196_1_13",NULL,NULL,25,196,1,13,NULL,NULL,NULL
"196_1_14",NULL,NULL,25,196,1,14,NULL,NULL,NULL
"196_1_15",NULL,NULL,25,196,1,15,NULL,NULL,NULL
"196_1_16",NULL,NULL,25,196,1,16,NULL,NULL,NULL
"196_1_17",NULL,NULL,25,196,1,17,NULL,NULL,NULL
"196_1_18",NULL,NULL,25,196,1,18,NULL,NULL,NULL
"196_1_19",NULL,NULL,25,196,1,19,NULL,NULL,NULL
"196_1_2",NULL,NULL,25,196,1,2,NULL,NULL,NULL
"196_1_20",NULL,NULL,25,196,1,20,NULL,NULL,NULL
"196_1_21",NULL,NULL,25,196,1,21,NULL,NULL,NULL
"196_1_22",NULL,NULL,25,196,1,22,NULL,NULL,NULL
"196_1_23",NULL,NULL,25,196,1,23,NULL,NULL,NULL
"196_1_24",NULL,NULL,25,196,1,24,NULL,NULL,NULL
"196_1_25",NULL,NULL,25,196,1,25,NULL,NULL,NULL
"196_1_26",NULL,NULL,25,196,1,26,NULL,NULL,NULL
"196_1_27",NULL,NULL,25,196,1,27,NULL,NULL,NULL
"196_1_28",NULL,NULL,25,196,1,28,NULL,NULL,NULL
"196_1_29",NULL,NULL,25,196,1,29,NULL,NULL,NULL
"196_1_3",NULL,NULL,25,196,1,3,NULL,NULL,NULL
"196_1_30",NULL,NULL,25,196,1,30,NULL,NULL,NULL
"196_1_31",NULL,NULL,25,196,1,31,NULL,NULL,NULL
"196_1_32",NULL,NULL,25,196,1,32,NULL,NULL,NULL
"196_1_33",NULL,NULL,25,196,1,33,NULL,NULL,NULL
"196_1_34",NULL,NULL,25,196,1,34,NULL,NULL,NULL
"196_1_35",NULL,NULL,25,196,1,35,NULL,NULL,NULL
"196_1_36",NULL,NULL,25,196,1,36,NULL,NULL,NULL
"196_1_37",NULL,NULL,25,196,1,37,NULL,NULL,NULL
"196_1_38",NULL,NULL,25,196,1,38,NULL,NULL,NULL
"196_1_39",NULL,NULL,25,196,1,39,NULL,NULL,NULL
"196_1_4",NULL,NULL,25,196,1,4,NULL,NULL,NULL
"196_1_40",NULL,NULL,25,196,1,40,NULL,NULL,NULL
"196_1_41",NULL,NULL,25,196,1,41,NULL,NULL,NULL
"196_1_42",NULL,NULL,25,196,1,42,NULL,NULL,NULL
"196_1_43",NULL,NULL,25,196,1,43,NULL,NULL,NULL
"196_1_44",NULL,NULL,25,196,1,44,NULL,NULL,NULL
"196_1_45",NULL,NULL,25,196,1,45,NULL,NULL,NULL
"196_1_46",NULL,NULL,25,196,1,46,NULL,NULL,NULL
"196_1_47",NULL,NULL,25,196,1,47,NULL,NULL,NULL
"196_1_48",NULL,NULL,25,196,1,48,NULL,NULL,NULL
"196_1_49",NULL,NULL,25,196,1,49,NULL,NULL,NULL
"196_1_5",NULL,NULL,25,196,1,5,NULL,NULL,NULL
"196_1_50",NULL,NULL,25,196,1,50,NULL,NULL,NULL
"196_1_51",NULL,NULL,25,196,1,51,NULL,NULL,NULL
"196_1_52",NULL,NULL,25,196,1,52,NULL,NULL,NULL
"196_1_53",NULL,NULL,25,196,1,53,NULL,NULL,NULL
"196_1_6",NULL,NULL,25,196,1,6,NULL,NULL,NULL
"196_1_7",NULL,NULL,25,196,1,7,NULL,NULL,NULL
"196_1_8",NULL,NULL,25,196,1,8,NULL,NULL,NULL
"196_1_9",NULL,NULL,25,196,1,9,NULL,NULL,NULL
"197_1_0",NULL,NULL,25,197,1,0,NULL,NULL,NULL
"197_1_1",NULL,NULL,25,197,1,1,NULL,NULL,NULL
"197_1_10",NULL,NULL,25,197,1,10,NULL,NULL,NULL
"197_1_11",NULL,NULL,25,197,1,11,NULL,NULL,NULL
"197_1_12",NULL,NULL,25,197,1,12,NULL,NULL,NULL
"197_1_13",NULL,NULL,25,197,1,13,NULL,NULL,NULL
"197_1_14",NULL,NULL,25,197,1,14,NULL,NULL,NULL
"197_1_15",NULL,NULL,25,197,1,15,NULL,NULL,NULL
"197_1_16",NULL,NULL,25,197,1,16,NULL,NULL,NULL
"197_1_17",NULL,NULL,25,197,1,17,NULL,NULL,NULL
"197_1_18",NULL,NULL,25,197,1,18,NULL,NULL,NULL
"197_1_19",NULL,NULL,25,197,1,19,NULL,NULL,NULL
"197_1_2",NULL,NULL,25,197,1,2,NULL,NULL,NULL
"197_1_20",NULL,NULL,25,197,1,20,NULL,NULL,NULL
"197_1_21",NULL,NULL,25,197,1,21,NULL,NULL,NULL
"197_1_22",NULL,NULL,25,197,1,22,NULL,NULL,NULL
"197_1_23",NULL,NULL,25,197,1,23,NULL,NULL,NULL
"197_1_24",NULL,NULL,25,197,1,24,NULL,NULL,NULL
"197_1_25",NULL,NULL,25,197,1,25,NULL,NULL,NULL
"197_1_26",NULL,NULL,25,197,1,26,NULL,NULL,NULL
"197_1_27",NULL,NULL,25,197,1,27,NULL,NULL,NULL
"197_1_28",NULL,NULL,25,197,1,28,NULL,NULL,NULL
"197_1_29",NULL,NULL,25,197,1,29,NULL,NULL,NULL
"197_1_3",NULL,NULL,25,197,1,3,NULL,NULL,NULL
"197_1_30",NULL,NULL,25,197,1,30,NULL,NULL,NULL
"197_1_31",NULL,NULL,25,197,1,31,NULL,NULL,NULL
"197_1_32",NULL,NULL,25,197,1,32,NULL,NULL,NULL
"197_1_33",NULL,NULL,25,197,1,33,NULL,NULL,NULL
"197_1_34",NULL,NULL,25,197,1,34,NULL,NULL,NULL
"197_1_35",NULL,NULL,25,197,1,35,NULL,NULL,NULL
"197_1_36",NULL,NULL,25,197,1,36,NULL,NULL,NULL
"197_1_37",NULL,NULL,25,197,1,37,NULL,NULL,NULL
"197_1_38",NULL,NULL,25,197,1,38,NULL,NULL,NULL
"197_1_39",NULL,NULL,25,197,1,39,NULL,NULL,NULL
"197_1_4",NULL,NULL,25,197,1,4,NULL,NULL,NULL
"197_1_40",NULL,NULL,25,197,1,40,NULL,NULL,NULL
"197_1_41",NULL,NULL,25,197,1,41,NULL,NULL,NULL
"197_1_42",NULL,NULL,25,197,1,42,NULL,NULL,NULL
"197_1_43",NULL,NULL,25,197,1,43,NULL,NULL,NULL
"197_1_44",NULL,NULL,25,197,1,44,NULL,NULL,NULL
"197_1_45",NULL,NULL,25,197,1,45,NULL,NULL,NULL
"197_1_46",NULL,NULL,25,197,1,46,NULL,NULL,NULL
"197_1_47",NULL,NULL,25,197,1,47,NULL,NULL,NULL
"197_1_48",NULL,NULL,25,197,1,48,NULL,NULL,NULL
"197_1_49",NULL,NULL,25,197,1,49,NULL,NULL,NULL
"197_1_5",NULL,NULL,25,197,1,5,NULL,NULL,NULL
"197_1_50",NULL,NULL,25,197,1,50,NULL,NULL,NULL
"197_1_51",NULL,NULL,25,197,1,51,NULL,NULL,NULL
"197_1_52",NULL,NULL,25,197,1,52,NULL,NULL,NULL
"197_1_53",NULL,NULL,25,197,1,53,NULL,NULL,NULL
"197_1_6",NULL,NULL,25,197,1,6,NULL,NULL,NULL
"197_1_7",NULL,NULL,25,197,1,7,NULL,NULL,NULL
"197_1_8",NULL,NULL,25,197,1,8,NULL,NULL,NULL
"197_1_9",NULL,NULL,25,197,1,9,NULL,NULL,NULL
"198_1_0",NULL,NULL,25,198,1,0,NULL,NULL,NULL
"198_1_1",NULL,NULL,25,198,1,1,NULL,NULL,NULL
"198_1_10",NULL,NULL,25,198,1,10,NULL,NULL,NULL
"198_1_11",NULL,NULL,25,198,1,11,NULL,NULL,NULL
"198_1_12",NULL,NULL,25,198,1,12,NULL,NULL,NULL
"198_1_13",NULL,NULL,25,198,1,13,NULL,NULL,NULL
"198_1_14",NULL,NULL,25,198,1,14,NULL,NULL,NULL
"198_1_15",NULL,NULL,25,198,1,15,NULL,NULL,NULL
"198_1_16",NULL,NULL,25,198,1,16,NULL,NULL,NULL
"198_1_17",NULL,NULL,25,198,1,17,NULL,NULL,NULL
"198_1_18",NULL,NULL,25,198,1,18,NULL,NULL,NULL
"198_1_19",NULL,NULL,25,198,1,19,NULL,NULL,NULL
"198_1_2",NULL,NULL,25,198,1,2,NULL,NULL,NULL
"198_1_20",NULL,NULL,25,198,1,20,NULL,NULL,NULL
"198_1_21",NULL,NULL,25,198,1,21,NULL,NULL,NULL
"198_1_22",NULL,NULL,25,198,1,22,NULL,NULL,NULL
"198_1_23",NULL,NULL,25,198,1,23,NULL,NULL,NULL
"198_1_24",NULL,NULL,25,198,1,24,NULL,NULL,NULL
"198_1_25",NULL,NULL,25,198,1,25,NULL,NULL,NULL
"198_1_26",NULL,NULL,25,198,1,26,NULL,NULL,NULL
"198_1_27",NULL,NULL,25,198,1,27,NULL,NULL,NULL
"198_1_28",NULL,NULL,25,198,1,28,NULL,NULL,NULL
"198_1_29",NULL,NULL,25,198,1,29,NULL,NULL,NULL
"198_1_3",NULL,NULL,25,198,1,3,NULL,NULL,NULL
"198_1_30",NULL,NULL,25,198,1,30,NULL,NULL,NULL
"198_1_31",NULL,NULL,25,198,1,31,NULL,NULL,NULL
"198_1_32",NULL,NULL,25,198,1,32,NULL,NULL,NULL
"198_1_33",NULL,NULL,25,198,1,33,NULL,NULL,NULL
"198_1_34",NULL,NULL,25,198,1,34,NULL,NULL,NULL
"198_1_35",NULL,NULL,25,198,1,35,NULL,NULL,NULL
"198_1_36",NULL,NULL,25,198,1,36,NULL,NULL,NULL
"198_1_37",NULL,NULL,25,198,1,37,NULL,NULL,NULL
"198_1_38",NULL,NULL,25,198,1,38,NULL,NULL,NULL
"198_1_39",NULL,NULL,25,198,1,39,NULL,NULL,NULL
"198_1_4",NULL,NULL,25,198,1,4,NULL,NULL,NULL
"198_1_40",NULL,NULL,25,198,1,40,NULL,NULL,NULL
"198_1_41",NULL,NULL,25,198,1,41,NULL,NULL,NULL
"198_1_42",NULL,NULL,25,198,1,42,NULL,NULL,NULL
"198_1_43",NULL,NULL,25,198,1,43,NULL,NULL,NULL
"198_1_44",NULL,NULL,25,198,1,44,NULL,NULL,NULL
"198_1_45",NULL,NULL,25,198,1,45,NULL,NULL,NULL
"198_1_46",NULL,NULL,25,198,1,46,NULL,NULL,NULL
"198_1_47",NULL,NULL,25,198,1,47,NULL,NULL,NULL
"198_1_48",NULL,NULL,25,198,1,48,NULL,NULL,NULL
"198_1_49",NULL,NULL,25,198,1,49,NULL,NULL,NULL
"198_1_5",NULL,NULL,25,198,1,5,NULL,NULL,NULL
"198_1_50",NULL,NULL,25,198,1,50,NULL,NULL,NULL
"198_1_51",NULL,NULL,25,198,1,51,NULL,NULL,NULL
"198_1_52",NULL,NULL,25,198,1,52,NULL,NULL,NULL
"198_1_53",NULL,NULL,25,198,1,53,NULL,NULL,NULL
"198_1_6",NULL,NULL,25,198,1,6,NULL,NULL,NULL
"198_1_7",NULL,NULL,25,198,1,7,NULL,NULL,NULL
"198_1_8",NULL,NULL,25,198,1,8,NULL,NULL,NULL
"198_1_9",NULL,NULL,25,198,1,9,NULL,NULL,NULL
"199_100_0",NULL,NULL,25,199,100,0,NULL,NULL,NULL
"199_100_1",NULL,NULL,25,199,100,1,NULL,NULL,NULL
"199_100_10",NULL,NULL,25,199,100,10,NULL,NULL,NULL
"199_100_11",NULL,NULL,25,199,100,11,NULL,NULL,NULL
"199_100_12",NULL,NULL,25,199,100,12,NULL,NULL,NULL
"199_100_13",NULL,NULL,25,199,100,13,NULL,NULL,NULL
"199_100_14",NULL,NULL,25,199,100,14,NULL,NULL,NULL
"199_100_15",NULL,NULL,25,199,100,15,NULL,NULL,NULL
"199_100_16",NULL,NULL,25,199,100,16,NULL,NULL,NULL
"199_100_17",NULL,NULL,25,199,100,17,NULL,NULL,NULL
"199_100_18",NULL,NULL,25,199,100,18,NULL,NULL,NULL
"199_100_19",NULL,NULL,25,199,100,19,NULL,NULL,NULL
"199_100_2",NULL,NULL,25,199,100,2,NULL,NULL,NULL
"199_100_20",NULL,NULL,25,199,100,20,NULL,NULL,NULL
"199_100_21",NULL,NULL,25,199,100,21,NULL,NULL,NULL
"199_100_22",NULL,NULL,25,199,100,22,NULL,NULL,NULL
"199_100_23",NULL,NULL,25,199,100,23,NULL,NULL,NULL
"199_100_24",NULL,NULL,25,199,100,24,NULL,NULL,NULL
"199_100_25",NULL,NULL,25,199,100,25,NULL,NULL,NULL
"199_100_26",NULL,NULL,25,199,100,26,NULL,NULL,NULL
"199_100_27",NULL,NULL,25,199,100,27,NULL,NULL,NULL
"199_100_28",NULL,NULL,25,199,100,28,NULL,NULL,NULL
"199_100_29",NULL,NULL,25,199,100,29,NULL,NULL,NULL
"199_100_3",NULL,NULL,25,199,100,3,NULL,NULL,NULL
"199_100_30",NULL,NULL,25,199,100,30,NULL,NULL,NULL
"199_100_31",NULL,NULL,25,199,100,31,NULL,NULL,NULL
"199_100_32",NULL,NULL,25,199,100,32,NULL,NULL,NULL
"199_100_33",NULL,NULL,25,199,100,33,NULL,NULL,NULL
"199_100_34",NULL,NULL,25,199,100,34,NULL,NULL,NULL
"199_100_35",NULL,NULL,25,199,100,35,NULL,NULL,NULL
"199_100_36",NULL,NULL,25,199,100,36,NULL,NULL,NULL
"199_100_37",NULL,NULL,25,199,100,37,NULL,NULL,NULL
"199_100_38",NULL,NULL,25,199,100,38,NULL,NULL,NULL
"199_100_39",NULL,NULL,25,199,100,39,NULL,NULL,NULL
"199_100_4",NULL,NULL,25,199,100,4,NULL,NULL,NULL
"199_100_40",NULL,NULL,25,199,100,40,NULL,NULL,NULL
"199_100_41",NULL,NULL,25,199,100,41,NULL,NULL,NULL
"199_100_42",NULL,NULL,25,199,100,42,NULL,NULL,NULL
"199_100_43",NULL,NULL,25,199,100,43,NULL,NULL,NULL
"199_100_44",NULL,NULL,25,199,100,44,NULL,NULL,NULL
"199_100_45",NULL,NULL,25,199,100,45,NULL,NULL,NULL
"199_100_46",NULL,NULL,25,199,100,46,NULL,NULL,NULL
"199_100_47",NULL,NULL,25,199,100,47,NULL,NULL,NULL
"199_100_48",NULL,NULL,25,199,100,48,NULL,NULL,NULL
"199_100_49",NULL,NULL,25,199,100,49,NULL,NULL,NULL
"199_100_5",NULL,NULL,25,199,100,5,NULL,NULL,NULL
"199_100_50",NULL,NULL,25,199,100,50,NULL,NULL,NULL
"199_100_51",NULL,NULL,25,199,100,51,NULL,NULL,NULL
"199_100_52",NULL,NULL,25,199,100,52,NULL,NULL,NULL
"199_100_53",NULL,NULL,25,199,100,53,NULL,NULL,NULL
"199_100_6",NULL,NULL,25,199,100,6,NULL,NULL,NULL
"199_100_7",NULL,NULL,25,199,100,7,NULL,NULL,NULL
"199_100_8",NULL,NULL,25,199,100,8,NULL,NULL,NULL
"199_100_9",NULL,NULL,25,199,100,9,NULL,NULL,NULL
"199_109_0",NULL,NULL,25,199,109,0,NULL,NULL,NULL
"199_109_1",NULL,NULL,25,199,109,1,NULL,NULL,NULL
"199_109_10",NULL,NULL,25,199,109,10,NULL,NULL,NULL
"199_109_11",NULL,NULL,25,199,109,11,NULL,NULL,NULL
"199_109_12",NULL,NULL,25,199,109,12,NULL,NULL,NULL
"199_109_13",NULL,NULL,25,199,109,13,NULL,NULL,NULL
"199_109_14",NULL,NULL,25,199,109,14,NULL,NULL,NULL
"199_109_15",NULL,NULL,25,199,109,15,NULL,NULL,NULL
"199_109_16",NULL,NULL,25,199,109,16,NULL,NULL,NULL
"199_109_17",NULL,NULL,25,199,109,17,NULL,NULL,NULL
"199_109_18",NULL,NULL,25,199,109,18,NULL,NULL,NULL
"199_109_19",NULL,NULL,25,199,109,19,NULL,NULL,NULL
"199_109_2",NULL,NULL,25,199,109,2,NULL,NULL,NULL
"199_109_20",NULL,NULL,25,199,109,20,NULL,NULL,NULL
"199_109_21",NULL,NULL,25,199,109,21,NULL,NULL,NULL
"199_109_22",NULL,NULL,25,199,109,22,NULL,NULL,NULL
"199_109_23",NULL,NULL,25,199,109,23,NULL,NULL,NULL
"199_109_24",NULL,NULL,25,199,109,24,NULL,NULL,NULL
"199_109_25",NULL,NULL,25,199,109,25,NULL,NULL,NULL
"199_109_26",NULL,NULL,25,199,109,26,NULL,NULL,NULL
"199_109_27",NULL,NULL,25,199,109,27,NULL,NULL,NULL
"199_109_28",NULL,NULL,25,199,109,28,NULL,NULL,NULL
"199_109_29",NULL,NULL,25,199,109,29,NULL,NULL,NULL
"199_109_3",NULL,NULL,25,199,109,3,NULL,NULL,NULL
"199_109_30",NULL,NULL,25,199,109,30,NULL,NULL,NULL
"199_109_31",NULL,NULL,25,199,109,31,NULL,NULL,NULL
"199_109_32",NULL,NULL,25,199,109,32,NULL,NULL,NULL
"199_109_33",NULL,NULL,25,199,109,33,NULL,NULL,NULL
"199_109_34",NULL,NULL,25,199,109,34,NULL,NULL,NULL
"199_109_35",NULL,NULL,25,199,109,35,NULL,NULL,NULL
"199_109_36",NULL,NULL,25,199,109,36,NULL,NULL,NULL
"199_109_37",NULL,NULL,25,199,109,37,NULL,NULL,NULL
"199_109_38",NULL,NULL,25,199,109,38,NULL,NULL,NULL
"199_109_39",NULL,NULL,25,199,109,39,NULL,NULL,NULL
"199_109_4",NULL,NULL,25,199,109,4,NULL,NULL,NULL
"199_109_40",NULL,NULL,25,199,109,40,NULL,NULL,NULL
"199_109_41",NULL,NULL,25,199,109,41,NULL,NULL,NULL
"199_109_42",NULL,NULL,25,199,109,42,NULL,NULL,NULL
"199_109_43",NULL,NULL,25,199,109,43,NULL,NULL,NULL
"199_109_44",NULL,NULL,25,199,109,44,NULL,NULL,NULL
"199_109_45",NULL,NULL,25,199,109,45,NULL,NULL,NULL
"199_109_46",NULL,NULL,25,199,109,46,NULL,NULL,NULL
"199_109_47",NULL,NULL,25,199,109,47,NULL,NULL,NULL
"199_109_48",NULL,NULL,25,199,109,48,NULL,NULL,NULL
"199_109_49",NULL,NULL,25,199,109,49,NULL,NULL,NULL
"199_109_5",NULL,NULL,25,199,109,5,NULL,NULL,NULL
"199_109_50",NULL,NULL,25,199,109,50,NULL,NULL,NULL
"199_109_51",NULL,NULL,25,199,109,51,NULL,NULL,NULL
"199_109_52",NULL,NULL,25,199,109,52,NULL,NULL,NULL
"199_109_53",NULL,NULL,25,199,109,53,NULL,NULL,NULL
"199_109_6",NULL,NULL,25,199,109,6,NULL,NULL,NULL
"199_109_7",NULL,NULL,25,199,109,7,NULL,NULL,NULL
"199_109_8",NULL,NULL,25,199,109,8,NULL,NULL,NULL
"199_109_9",NULL,NULL,25,199,109,9,NULL,NULL,NULL
"199_110_0",NULL,NULL,25,199,110,0,NULL,NULL,NULL
"199_110_1",NULL,NULL,25,199,110,1,NULL,NULL,NULL
"199_110_10",NULL,NULL,25,199,110,10,NULL,NULL,NULL
"199_110_11",NULL,NULL,25,199,110,11,NULL,NULL,NULL
"199_110_12",NULL,NULL,25,199,110,12,NULL,NULL,NULL
"199_110_13",NULL,NULL,25,199,110,13,NULL,NULL,NULL
"199_110_14",NULL,NULL,25,199,110,14,NULL,NULL,NULL
"199_110_15",NULL,NULL,25,199,110,15,NULL,NULL,NULL
"199_110_16",NULL,NULL,25,199,110,16,NULL,NULL,NULL
"199_110_17",NULL,NULL,25,199,110,17,NULL,NULL,NULL
"199_110_18",NULL,NULL,25,199,110,18,NULL,NULL,NULL
"199_110_19",NULL,NULL,25,199,110,19,NULL,NULL,NULL
"199_110_2",NULL,NULL,25,199,110,2,NULL,NULL,NULL
"199_110_20",NULL,NULL,25,199,110,20,NULL,NULL,NULL
"199_110_21",NULL,NULL,25,199,110,21,NULL,NULL,NULL
"199_110_22",NULL,NULL,25,199,110,22,NULL,NULL,NULL
"199_110_23",NULL,NULL,25,199,110,23,NULL,NULL,NULL
"199_110_24",NULL,NULL,25,199,110,24,NULL,NULL,NULL
"199_110_25",NULL,NULL,25,199,110,25,NULL,NULL,NULL
"199_110_26",NULL,NULL,25,199,110,26,NULL,NULL,NULL
"199_110_27",NULL,NULL,25,199,110,27,NULL,NULL,NULL
"199_110_28",NULL,NULL,25,199,110,28,NULL,NULL,NULL
"199_110_29",NULL,NULL,25,199,110,29,NULL,NULL,NULL
"199_110_3",NULL,NULL,25,199,110,3,NULL,NULL,NULL
"199_110_30",NULL,NULL,25,199,110,30,NULL,NULL,NULL
"199_110_31",NULL,NULL,25,199,110,31,NULL,NULL,NULL
"199_110_32",NULL,NULL,25,199,110,32,NULL,NULL,NULL
"199_110_33",NULL,NULL,25,199,110,33,NULL,NULL,NULL
"199_110_34",NULL,NULL,25,199,110,34,NULL,NULL,NULL
"199_110_35",NULL,NULL,25,199,110,35,NULL,NULL,NULL
"199_110_36",NULL,NULL,25,199,110,36,NULL,NULL,NULL
"199_110_37",NULL,NULL,25,199,110,37,NULL,NULL,NULL
"199_110_38",NULL,NULL,25,199,110,38,NULL,NULL,NULL
"199_110_39",NULL,NULL,25,199,110,39,NULL,NULL,NULL
"199_110_4",NULL,NULL,25,199,110,4,NULL,NULL,NULL
"199_110_40",NULL,NULL,25,199,110,40,NULL,NULL,NULL
"199_110_41",NULL,NULL,25,199,110,41,NULL,NULL,NULL
"199_110_42",NULL,NULL,25,199,110,42,NULL,NULL,NULL
"199_110_43",NULL,NULL,25,199,110,43,NULL,NULL,NULL
"199_110_44",NULL,NULL,25,199,110,44,NULL,NULL,NULL
"199_110_45",NULL,NULL,25,199,110,45,NULL,NULL,NULL
"199_110_46",NULL,NULL,25,199,110,46,NULL,NULL,NULL
"199_110_47",NULL,NULL,25,199,110,47,NULL,NULL,NULL
"199_110_48",NULL,NULL,25,199,110,48,NULL,NULL,NULL
"199_110_49",NULL,NULL,25,199,110,49,NULL,NULL,NULL
"199_110_5",NULL,NULL,25,199,110,5,NULL,NULL,NULL
"199_110_50",NULL,NULL,25,199,110,50,NULL,NULL,NULL
"199_110_51",NULL,NULL,25,199,110,51,NULL,NULL,NULL
"199_110_52",NULL,NULL,25,199,110,52,NULL,NULL,NULL
"199_110_53",NULL,NULL,25,199,110,53,NULL,NULL,NULL
"199_110_6",NULL,NULL,25,199,110,6,NULL,NULL,NULL
"199_110_7",NULL,NULL,25,199,110,7,NULL,NULL,NULL
"199_110_8",NULL,NULL,25,199,110,8,NULL,NULL,NULL
"199_110_9",NULL,NULL,25,199,110,9,NULL,NULL,NULL
"199_11_0",NULL,NULL,25,199,11,0,NULL,NULL,NULL
"199_11_1",NULL,NULL,25,199,11,1,NULL,NULL,NULL
"199_11_10",NULL,NULL,25,199,11,10,NULL,NULL,NULL
"199_11_11",NULL,NULL,25,199,11,11,NULL,NULL,NULL
"199_11_12",NULL,NULL,25,199,11,12,NULL,NULL,NULL
"199_11_13",NULL,NULL,25,199,11,13,NULL,NULL,NULL
"199_11_14",NULL,NULL,25,199,11,14,NULL,NULL,NULL
"199_11_15",NULL,NULL,25,199,11,15,NULL,NULL,NULL
"199_11_16",NULL,NULL,25,199,11,16,NULL,NULL,NULL
"199_11_17",NULL,NULL,25,199,11,17,NULL,NULL,NULL
"199_11_18",NULL,NULL,25,199,11,18,NULL,NULL,NULL
"199_11_19",NULL,NULL,25,199,11,19,NULL,NULL,NULL
"199_11_2",NULL,NULL,25,199,11,2,NULL,NULL,NULL
"199_11_20",NULL,NULL,25,199,11,20,NULL,NULL,NULL
"199_11_21",NULL,NULL,25,199,11,21,NULL,NULL,NULL
"199_11_22",NULL,NULL,25,199,11,22,NULL,NULL,NULL
"199_11_23",NULL,NULL,25,199,11,23,NULL,NULL,NULL
"199_11_24",NULL,NULL,25,199,11,24,NULL,NULL,NULL
"199_11_25",NULL,NULL,25,199,11,25,NULL,NULL,NULL
"199_11_26",NULL,NULL,25,199,11,26,NULL,NULL,NULL
"199_11_27",NULL,NULL,25,199,11,27,NULL,NULL,NULL
"199_11_28",NULL,NULL,25,199,11,28,NULL,NULL,NULL
"199_11_29",NULL,NULL,25,199,11,29,NULL,NULL,NULL
"199_11_3",NULL,NULL,25,199,11,3,NULL,NULL,NULL
"199_11_30",NULL,NULL,25,199,11,30,NULL,NULL,NULL
"199_11_31",NULL,NULL,25,199,11,31,NULL,NULL,NULL
"199_11_32",NULL,NULL,25,199,11,32,NULL,NULL,NULL
"199_11_33",NULL,NULL,25,199,11,33,NULL,NULL,NULL
"199_11_34",NULL,NULL,25,199,11,34,NULL,NULL,NULL
"199_11_35",NULL,NULL,25,199,11,35,NULL,NULL,NULL
"199_11_36",NULL,NULL,25,199,11,36,NULL,NULL,NULL
